organization,name,full_name,stargazers_count,language,created_at,updated_at,homepage,fork,description
openaustralia,sqlite3-ruby,openaustralia/sqlite3-ruby,0,Ruby,2014-03-08T22:11:44Z,2014-05-17T03:05:12Z,http://sqlite-ruby.rubyforge.org/sqlite3/,True,Ruby bindings for the SQLite3 embedded database
openaustralia,sync,openaustralia/sync,0,Ruby,2014-03-14T01:26:34Z,2014-03-14T01:58:35Z,,True,Real-time Rails Partials
openaustralia,aus_mp_contact_details,openaustralia/aus_mp_contact_details,1,Ruby,2014-03-19T22:51:58Z,2014-03-19T22:53:04Z,https://morph.io/openaustralia/aus_mp_contact_details,True,Scraper that gets MP's details from APH.gov.au for OpenAustralia.org
openaustralia,morph-docker-perl,openaustralia/morph-docker-perl,0,Shell,2014-04-18T18:47:41Z,2014-04-18T18:47:42Z,,True,Docker image for running Perl scrapers in Morph
openaustralia,example_aus_senator_scraper,openaustralia/example_aus_senator_scraper,0,Ruby,2014-04-29T22:15:46Z,2014-04-29T22:28:57Z,https://morph.io/openaustralia/example_aus_senator_scraper,False,None
openaustralia,buildstep,openaustralia/buildstep,0,Groovy,2014-05-30T05:45:38Z,2015-03-16T23:47:54Z,,True,Buildstep uses Docker and Buildpacks to build applications like Heroku
openaustralia,docker-api,openaustralia/docker-api,0,Ruby,2014-06-05T06:52:28Z,2014-06-05T06:52:29Z,,True,A lightweight Ruby client for the Docker Remote API
openaustralia,mapit-docker,openaustralia/mapit-docker,2,Shell,2014-06-30T02:54:22Z,2014-11-28T06:01:47Z,,False,Dockerized MapIt
openaustralia,detentionlogs,openaustralia/detentionlogs,0,Ruby,2014-07-01T08:31:27Z,2014-07-01T01:40:23Z,detentionlogs.com.au,True,"Data, documents and investigations revealing new perspectives on conditions and events inside Australia's immigration detention network."
openaustralia,cuttlefish,openaustralia/cuttlefish,2,Ruby,2014-07-02T02:29:17Z,2015-01-29T05:36:55Z,http://cuttlefish.io,True,Transactional email server with a lovely web interface
openaustralia,mapit-australia-docker,openaustralia/mapit-australia-docker,5,Shell,2014-07-06T08:28:50Z,2015-10-01T17:08:46Z,,False,Dockerized Mapit with Australian data
openaustralia,marker,openaustralia/marker,0,,2014-07-15T07:39:15Z,2014-07-09T06:32:20Z,http://github.com/rdblue/marker,True,A markup parser that outputs html and text.  Syntax is similar to MediaWiki.
openaustralia,anon,openaustralia/anon,0,CoffeeScript,2014-07-15T22:50:58Z,2014-07-15T23:20:27Z,https://twitter.com/congressedits,True,tweet about anonymous Wikipedia edits from particular IP address ranges
openaustralia,spider_public_whip,openaustralia/spider_public_whip,0,,2014-07-26T00:30:56Z,2014-07-23T06:43:44Z,,True,Little hacky script to spider a local dev instance of public_whip to get a complete list of all the reachable urls
openaustralia,all_alaveteli_requests,openaustralia/all_alaveteli_requests,0,Ruby,2014-11-04T01:11:19Z,2014-11-04T01:18:55Z,,False,Get all the requests on an Alaveteli site and put them in a single gigantic pdf
openaustralia,oaf-thematic,openaustralia/oaf-thematic,0,CSS,2014-12-22T04:07:40Z,2015-01-21T02:24:40Z,,True,OpenAustralia Foundation Wordpress theme based on Thematic
openaustralia,Thematic,openaustralia/Thematic,0,PHP,2014-12-23T03:18:59Z,2014-12-23T03:19:00Z,http://thematictheme.com,True,"Thematic is a free, open-source, highly extensible, search-engine optimized WordPress Theme Framework featuring 13 widget-ready areas, grid-based layout samples, styling for popular plugins, and a whole community behind it. It's perfect for beginner bloggers and WordPress development professionals.  Download it today and set your WordPress-powered site on a rock-solid foundation."
openaustralia,newsletter,openaustralia/newsletter,6,,2015-01-28T03:32:36Z,2015-08-14T23:44:11Z,http://eepurl.com/bcE0DX,False,A monthly newsletter by the OpenAustralia Foundation for people who love civic tech.
openaustralia,infrastructure,openaustralia/infrastructure,2,Shell,2015-02-02T05:27:15Z,2015-06-07T11:55:07Z,,False,Ansible configuration management for all our servers (A WORK IN PROGRESS)
openaustralia,ansible-modules-extras,openaustralia/ansible-modules-extras,0,Python,2015-02-18T01:15:27Z,2015-02-18T01:15:28Z,,True,Ansible extra modules - these modules ship with ansible
openaustralia,mina,openaustralia/mina,0,Ruby,2015-02-18T06:07:01Z,2015-02-18T06:07:01Z,http://mina-deploy.github.io/mina,True,Really fast deployer and server automation tool.
openaustralia,victorian_public_bodies,openaustralia/victorian_public_bodies,0,Ruby,2015-03-10T01:34:03Z,2015-03-10T04:39:56Z,,False,None
openaustralia,morph-docker-buildstep-base,openaustralia/morph-docker-buildstep-base,0,Shell,2015-03-16T00:05:15Z,2015-04-14T04:09:33Z,,False,Base docker image for all buildstep based images on Morph
openaustralia,nsw_lg_directory_councillors,openaustralia/nsw_lg_directory_councillors,0,Ruby,2015-03-17T07:18:39Z,2015-03-18T00:56:04Z,,False,Scraper to get list of current councillors for councils in NSW
openaustralia,nsw_greens_councillors_contact_details,openaustralia/nsw_greens_councillors_contact_details,0,Ruby,2015-03-18T00:26:43Z,2015-03-18T00:44:45Z,https://morph.io/openaustralia/nsw_greens_councillors_contact_details,False,Contact details of local councillors in NSW that are members of the Green party scraped from the NSW Greens website
openaustralia,vic_lg_directory_councillors,openaustralia/vic_lg_directory_councillors,0,Ruby,2015-03-18T01:16:15Z,2015-03-18T02:06:39Z,https://morph.io/openaustralia/vic_lg_directory_councillors,False,Names of councillors for Victorian councils
openaustralia,qld_lg_directory_councillors,openaustralia/qld_lg_directory_councillors,0,Ruby,2015-03-18T02:41:01Z,2015-03-18T02:55:03Z,https://morph.io/openaustralia/qld_lg_directory_councillors,False,Names of Queensland local government councillors
openaustralia,sa_lg_councillors,openaustralia/sa_lg_councillors,0,Ruby,2015-03-18T04:03:48Z,2015-03-18T04:55:00Z,,False,South Australian Councillors
openaustralia,alaveteli_versions,openaustralia/alaveteli_versions,2,Ruby,2015-04-11T07:44:20Z,2015-05-19T15:18:40Z,https://morph.io/openaustralia/alaveteli_versions,False,Scrapes the version of every Alaveteli deployment
openaustralia,nsw_agencies_from_directorynswgovau,openaustralia/nsw_agencies_from_directorynswgovau,0,Ruby,2015-04-21T01:46:44Z,2015-04-21T01:46:49Z,https://morph.io/openaustralia/nsw_agencies_from_directorynswgovau,False,NSW Agencies from directory.nsw.gov.au
openaustralia,planningalerts_xml_data_feed,openaustralia/planningalerts_xml_data_feed,0,Ruby,2015-05-07T00:33:51Z,2015-05-07T01:47:18Z,,False,Fetches bulk data from the PlanningAlerts API and converts it to XML for use in your legacy systems.
openaustralia,octokit.rb,openaustralia/octokit.rb,0,Ruby,2015-06-25T02:36:42Z,2015-06-25T02:36:45Z,http://octokit.github.io/octokit.rb/,True,Ruby toolkit for the GitHub API
openaustralia,example_ruby_phantomjs_scraper,openaustralia/example_ruby_phantomjs_scraper,0,Ruby,2015-07-17T05:09:02Z,2015-07-17T05:09:58Z,,False,None
openaustralia,ukraine_verkhovna_rada_deputies,openaustralia/ukraine_verkhovna_rada_deputies,1,Ruby,2015-09-07T04:25:43Z,2015-11-04T21:35:39Z,https://morph.io/openaustralia/ukraine_verkhovna_rada_deputies,False,"Members of the Ukrainian parliament, the Verkhovna Rada of Ukraine"
openaustralia,everypolitician-data,openaustralia/everypolitician-data,0,Ruby,2015-09-08T04:33:44Z,2015-09-08T04:34:00Z,http://everypolitician.org/,True,
openaustralia,sqlite_magic,openaustralia/sqlite_magic,0,Ruby,2015-09-10T01:09:52Z,2015-09-10T01:09:52Z,,True,
openaustralia,ukraine_verkhovna_rada_votes,openaustralia/ukraine_verkhovna_rada_votes,1,Ruby,2015-09-15T05:05:36Z,2015-11-04T21:32:52Z,https://morph.io/openaustralia/ukraine_verkhovna_rada_votes,False,Votes by deputies in the Ukrainian Parliament
openaustralia,morph_popolo,openaustralia/morph_popolo,0,Ruby,2015-09-16T06:34:22Z,2015-09-16T06:34:55Z,,False,A little Sinatra app to output Popolo data from the morph.io API.
ushahidi,Ushahidi_Web,ushahidi/Ushahidi_Web,836,PHP,2009-05-12T12:39:07Z,2015-11-13T16:19:18Z,http://www.ushahidi.com,False,"Ushahidi v2. A platform that allows information collection, visualization and interactive mapping, allowing anyone to submit information through text messaging using a mobile phone, email or web form."
ushahidi,Ushahidi_Android,ushahidi/Ushahidi_Android,210,Java,2009-05-12T12:40:04Z,2015-11-05T08:24:18Z,https://github.com/ushahidi/platform-android/,False,[Deprecated] Ushahidi Android app For Ushahidi V2.x.x. Working on V3.x.x at
ushahidi,Ushahidi_WinMobile,ushahidi/Ushahidi_WinMobile,5,C#,2009-05-12T12:40:40Z,2014-03-31T05:54:42Z,http://www.ushahidi.com,False,"Ushahidi Windows Mobile App. Ushahidi is a platform that crowdsources crisis information, allowing anyone to submit crisis information through text messaging using a mobile phone, email or web form.  Windows Mobile PocketPC 2003 - Windows Mobile 6 PocketPC - Windows Mobile 6 SmartPhone"
ushahidi,Ushahidi_FrontlineSMS,ushahidi/Ushahidi_FrontlineSMS,15,Java,2009-10-05T16:58:58Z,2015-08-12T06:31:27Z,http://www.ushahidi.com,False,FrontlineSMS Mapping plugin that synchronizes with Ushahidi deployments.
ushahidi,Ushahidi_iPhone,ushahidi/Ushahidi_iPhone,126,Objective-C,2009-10-08T00:23:05Z,2015-11-05T08:24:04Z,http://www.ushahidi.com and https://wiki.ushahidi.com/display/forums/Ushahidi+Forums,False,
ushahidi,Ushahidi_Haiti,ushahidi/Ushahidi_Haiti,22,PHP,2010-01-14T18:51:39Z,2014-01-07T09:40:42Z,http://haiti.ushahidi.com,False,2010 Haiti Instance
ushahidi,SMS-Turks,ushahidi/SMS-Turks,6,PHP,2010-01-17T21:10:23Z,2013-10-27T13:46:11Z,http://www.ushahidi.com,False,System to help volunteers manually parse information out of text messages.
ushahidi,Ushahidi_Kanco,ushahidi/Ushahidi_Kanco,2,PHP,2010-01-26T17:41:11Z,2014-01-16T12:58:18Z,,False,
ushahidi,Ushahidi_Chile,ushahidi/Ushahidi_Chile,8,PHP,2010-02-27T22:13:12Z,2014-05-15T01:16:54Z,chile.ushahidi.com,False,
ushahidi,Swiftriver-2011,ushahidi/Swiftriver-2011,128,PHP,2010-03-01T03:16:51Z,2015-11-05T08:23:42Z,http://swiftly.org,True,SwiftRiver is a free and open source software platform that uses algorithms and crowdsourcing to curate and filter realtime data.
ushahidi,Kohana-Standards-Coda-Plugin,ushahidi/Kohana-Standards-Coda-Plugin,1,PHP,2010-05-04T14:47:09Z,2012-12-14T16:17:09Z,,True,This is a plugin for the Coda IDE that allows someone to easily bring their code to fit the Kohana coding standards.
ushahidi,silcc,ushahidi/silcc,20,Python,2010-05-19T08:01:15Z,2013-08-21T01:09:11Z,http://swift.ushahidi.com/extend/silcc/,True,"RESTful semantic tag extraction application for SMS, Twitter and Text"
ushahidi,wp-silcc,ushahidi/wp-silcc,10,PHP,2010-05-21T20:07:55Z,2014-02-16T11:39:58Z,http://opensilcc.com,False,Auto-tagging module for Wordpress
ushahidi,wp-veracity,ushahidi/wp-veracity,6,PHP,2010-05-28T07:57:24Z,2014-01-11T23:20:10Z,http://swift.ushahidi.com,False,WP-Veracity rates your Wordpress posts by applying bayesian algorithms to post popularity and influence.
ushahidi,Reverberations,ushahidi/Reverberations,10,Python,2010-06-10T11:21:22Z,2014-02-16T02:01:09Z,http://swift.ushahidi.com,False,Measuring influence of content
ushahidi,riverid-python,ushahidi/riverid-python,7,Python,2010-06-10T11:33:22Z,2014-04-08T07:40:45Z,https://github.com/ushahidi/crowdmapid-server,False,This is an archived version of RiverID that is no longer actively used or developed. Please see CrowdmapID for it's successor.
ushahidi,Ushahidi_j2me,ushahidi/Ushahidi_j2me,12,Java,2010-06-24T15:05:15Z,2014-05-10T19:41:35Z,http://www.ushahidi.com,False,"Ushahidi J2ME App. Ushahidi is a platform that crowdsources crisis information, allowing anyone to submit crisis information through text messaging using a mobile phone, email or web form."
ushahidi,Ushahidi-Localizations,ushahidi/Ushahidi-Localizations,98,PHP,2010-10-13T15:22:36Z,2015-11-10T19:25:56Z, https://www.transifex.com/projects/p/ushahidi-localizations/ and wiki.ushahidi.com,False,This is a repository that houses all of the most up to date localization files for the Ushahidi platform. Please visit https://www.transifex.com/projects/p/ushahidi-localizations/ to update translations! Thank you!
ushahidi,Ushahidi_Huduma,ushahidi/Ushahidi_Huduma,4,PHP,2010-12-01T16:01:30Z,2014-02-06T07:44:17Z,http://www.huduma.info,False,Huduma is a platform for flagging service delivery outage and providing the everyday citizen with a channel for engaging in conversations with service providers in their local area
ushahidi,Google-Translate,ushahidi/Google-Translate,4,PHP,2010-12-18T13:34:38Z,2013-12-02T04:10:25Z,http://swiftly.org,False,SwiftRiver Plugin for Integrating Google Language API
ushahidi,Sweeper_0.3.2,ushahidi/Sweeper_0.3.2,26,PHP,2010-12-18T14:03:21Z,2014-01-15T04:59:41Z,http://ushahidi.com/,False,[DEPRECATED] Intelligent media curation tool with filters for managing real-time feeds of information
ushahidi,swiftmeme,ushahidi/swiftmeme,14,JavaScript,2010-12-18T15:10:36Z,2015-11-06T02:38:13Z,http://ushahidi.com/,False,Meme tracker and source discovery
ushahidi,geodict,ushahidi/geodict,27,Python,2011-01-24T05:05:51Z,2015-11-05T07:17:47Z,http://petewarden.typepad.com/,True,A simple Python library/tool for pulling location information from unstructured text
ushahidi,SMSSync,ushahidi/SMSSync,347,Java,2011-02-03T00:35:27Z,2015-11-16T23:55:28Z,http://smssync.ushahidi.com,False,SMS gateway for Android powered phones
ushahidi,SiCDS,ushahidi/SiCDS,2,Python,2011-03-26T20:44:27Z,2013-04-03T16:20:31Z,http://swiftly.org,True,Duplication module for SwiftRiver
ushahidi,swiftgate,ushahidi/swiftgate,4,Shell,2011-03-29T15:16:59Z,2013-12-17T20:58:56Z,http://ushahidi.com/,False,"Gateway for API management, rate limiting and billing"
ushahidi,SwiftRiver-NEAT,ushahidi/SwiftRiver-NEAT,1,PHP,2011-03-31T21:03:31Z,2014-03-31T13:09:59Z,http://mit.edu,False,SwiftRiver core for Nigerian Election Aggregation Team at MIT and GaTech.
ushahidi,Sweeper-NEAT,ushahidi/Sweeper-NEAT,1,JavaScript,2011-03-31T22:11:26Z,2013-10-06T11:57:31Z,http://mit.edu,False,Sweeper deployment for Ushahidi curation for Nigerian Election Aggregation Team at MIT and GaTech.
ushahidi,Swift_Extensions,ushahidi/Swift_Extensions,1,,2011-04-07T12:51:52Z,2013-01-01T20:09:41Z,http://www.ushahidi.com/,False,SwiftRiver Extensions
ushahidi,Ushahidi_Firefox,ushahidi/Ushahidi_Firefox,3,JavaScript,2011-05-05T17:16:52Z,2014-01-03T02:10:37Z,http://www.ushahidi.com,False,Ushahidi for Firefox
ushahidi,Ushahidi_Election,ushahidi/Ushahidi_Election,3,PHP,2011-05-06T19:22:19Z,2013-04-07T09:37:48Z,,False,Integrates the election plugin
ushahidi,swift-lib,ushahidi/swift-lib,3,,2011-05-25T11:47:21Z,2013-11-04T10:06:37Z,http://swiftly.org,False,libraries for SwiftRiver Core
ushahidi,ushahidi-haiti-icons,ushahidi/ushahidi-haiti-icons,1,,2011-07-13T20:40:38Z,2013-01-03T21:25:01Z,,True,pictographic icons based on the work of Gerd Arntz and the Isotype school
ushahidi,mobilefeed,ushahidi/mobilefeed,3,Python,2011-08-24T07:52:25Z,2013-12-12T10:58:05Z,http://ushahidi.com/,False,Web-Based Feed Reader for Mobile Devices
ushahidi,Ushahidi_Deploy,ushahidi/Ushahidi_Deploy,6,Shell,2011-08-27T13:54:14Z,2013-12-29T21:36:28Z,http://www.ushahidi.com/,False,Scripts for Unattended Deployments of Ushahidi_Web
ushahidi,Abraxas,ushahidi/Abraxas,1,Python,2011-08-30T14:09:58Z,2013-01-04T03:42:15Z,,True,
ushahidi,ULP,ushahidi/ULP,1,Python,2011-09-02T09:41:18Z,2014-05-30T01:19:02Z,http://ushahidi.com/,False,Ushahidi Localisation Portal
ushahidi,Sweeper,ushahidi/Sweeper,6,PHP,2011-09-14T13:32:15Z,2013-10-30T15:04:07Z,http://www.ushahidi.com,False,Ushahidi Sweeper Application (v2)
ushahidi,SwiftRiver,ushahidi/SwiftRiver,80,PHP,2011-10-20T23:35:02Z,2015-10-30T23:35:34Z,,False,"Discover, analyze and present data from the web and mobile in meaninful ways"
ushahidi,Ushahidi_Java,ushahidi/Ushahidi_Java,7,Java,2011-10-29T16:13:16Z,2015-11-16T08:03:10Z,,False,Ushahidi Java Libraries
ushahidi,dpr,ushahidi/dpr,2,Shell,2011-11-28T12:20:46Z,2013-12-12T10:59:50Z,http://www.ushahidi.com/,False,Debian Privacy Remix
ushahidi,Ubuntu_MacBook_Pro_8.1,ushahidi/Ubuntu_MacBook_Pro_8.1,2,Shell,2011-12-11T12:49:09Z,2014-02-24T09:08:13Z,http://www.ushahidi.com/,False,How to run Ubuntu 11.10 on the MacBook Pro 8.1
ushahidi,Subprocess_API,ushahidi/Subprocess_API,1,Python,2011-12-18T13:33:08Z,2013-10-23T19:23:29Z,http://www.ushahidi.com/,False,A minimalist REST/JSON API into the Python subprocess module.
ushahidi,Ushahidi_Plugins,ushahidi/Ushahidi_Plugins,4,JavaScript,2012-01-11T18:55:33Z,2014-12-25T06:08:56Z,,False,
ushahidi,Badges,ushahidi/Badges,6,,2012-02-06T11:31:36Z,2013-11-24T18:29:59Z,http://badges.ushahidi.com/,False,"Open Source badges for use in Ushahidi, Crowdmap and your own projects."
ushahidi,Ushahidi-plugin-analysis,ushahidi/Ushahidi-plugin-analysis,4,JavaScript,2012-02-17T00:43:15Z,2014-06-03T16:39:34Z,,False,"Analysis Matrix plugin for the Ushahidi Platform, developed in cooperation with ICT4Peace"
ushahidi,Ushahidi-plugin-actionable,ushahidi/Ushahidi-plugin-actionable,3,PHP,2012-02-17T00:46:33Z,2015-04-30T18:51:52Z,,False,
ushahidi,SwiftRiver-Core,ushahidi/SwiftRiver-Core,7,Python,2012-02-29T15:33:13Z,2014-10-16T03:27:33Z,,False,SwiftRiver Core Applications
ushahidi,crowdmapid-server,ushahidi/crowdmapid-server,4,PHP,2012-03-18T14:57:09Z,2013-10-09T18:45:58Z,http://www.ushahidi.com,True,CrowdmapID is an identity management system that provides users with a secure central sign-on facility.
ushahidi,ushahidi-plugins-mobile,ushahidi/ushahidi-plugins-mobile,1,PHP,2012-04-19T04:35:50Z,2013-09-23T23:01:41Z,,True,Mobile Accessible Version of Ushahidi
ushahidi,Ushahidi-plugin-categorycloud,ushahidi/Ushahidi-plugin-categorycloud,2,PHP,2012-04-23T23:04:19Z,2014-01-31T18:19:46Z,,False,Ushahidi plugin that generates a tag cloud for the categories showing which categories have the most incidents
